Participant_Number,Trial_Number,Condition,FC,Target_Contrast,Correct_Response,Reaction_Time
1,42,Seperate,0.1,0.015848931924611127,0,0.8304687680001734
1,43,Seperate,0.1,0.01995262314968879,1,0.6869859739999811
1,44,Seperate,0.1,0.015848931924611127,0,0.6098884049999924
1,45,Seperate,0.1,0.01995262314968879,0,0.4850236499999028
1,46,Seperate,0.1,0.025118864315095794,1,0.4321857380000438
1,47,Seperate,0.1,0.01995262314968879,1,0.49070546600000853
1,48,Seperate,0.1,0.015848931924611127,1,0.5104604339999241
1,49,Seperate_null,0.1,0.1,1,0.6256859669999812
1,50,Seperate,0.1,0.012589254117941666,0,0.6706337900000108
1,51,Seperate,0.1,0.015848931924611127,1,0.4585069069999008
1,52,Seperate,0.1,0.012589254117941666,1,0.43568328799983647
1,53,Seperate,0.1,0.009999999999999995,1,0.5433628339999359
1,54,Seperate,0.1,0.00794328234724281,0,0.5046607750000476
1,55,Seperate,0.1,0.009999999999999995,0,0.4927554380001311
1,56,Seperate,0.1,0.012589254117941666,1,0.5724788400000307
1,57,Seperate,0.1,0.009999999999999995,1,0.6637873820000095
1,58,Seperate,0.1,0.00794328234724281,0,0.4506965550001496
1,59,Seperate,0.1,0.009999999999999995,0,0.5733611519999613
1,60,Seperate,0.1,0.012589254117941666,0,0.2791352009999173
1,61,Seperate,0.1,0.015848931924611127,1,1.012567590000117
1,62,Seperate_null,0.1,0.07943282347242815,1,0.39748399400014023
1,63,Seperate,0.1,0.012589254117941666,0,0.5845012209999823
1,64,Seperate,0.1,0.015848931924611127,1,0.4973163420002038
1,65,Seperate,0.1,0.012589254117941666,0,0.7645760489999702
1,66,Seperate,0.1,0.015848931924611127,0,0.7730176649999976
1,67,Seperate,0.1,0.01995262314968879,0,0.6728510380000898
1,68,Seperate,0.1,0.025118864315095794,1,0.5788316630000736
1,69,Seperate,0.1,0.01995262314968879,1,0.47097965500006467
1,70,Seperate,0.1,0.015848931924611127,1,0.4499122780000562
1,71,Seperate,0.1,0.012589254117941666,0,0.49375700000018696
1,72,Seperate,0.1,0.015848931924611127,1,0.49797598500003915
1,73,Seperate,0.1,0.012589254117941666,1,0.4215429410000979
1,74,Seperate,0.1,0.009999999999999995,0,0.4907297300001119
1,75,Seperate,0.1,0.012589254117941666,0,0.4512343660001079
1,76,Seperate,0.1,0.015848931924611127,1,0.4461129249998521
1,77,Seperate,0.1,0.012589254117941666,0,0.4629524380000021
1,78,Seperate,0.1,0.015848931924611127,0,0.522038344000066
1,79,Seperate,0.1,0.01995262314968879,1,0.5144129429997975
1,80,Seperate,0.1,0.015848931924611127,0,0.2853433349998795
1,81,Seperate,0.1,0.01995262314968879,1,0.4647710320000442
1,82,Seperate,0.1,0.015848931924611127,0,0.5397098649998497
1,83,Seperate,0.1,0.01995262314968879,1,0.4724031600001126
1,84,Seperate_null,0.1,0.06309573444801932,1,0.5094700650001869
1,85,Seperate,0.1,0.015848931924611127,1,0.48662028499984444
1,86,Seperate,0.1,0.012589254117941666,0,0.32212875600021107
1,87,Seperate,0.1,0.015848931924611127,1,0.3380144130001099
1,88,Seperate,0.1,0.012589254117941666,1,0.3655914399998892
1,89,Seperate,0.1,0.009999999999999995,0,0.3581532950001929
1,90,Seperate,0.1,0.012589254117941666,1,0.4572365239998817
1,91,Seperate,0.1,0.009999999999999995,1,0.5242966350001552
1,92,Seperate,0.1,0.00794328234724281,0,0.46420709199992416
1,93,Seperate,0.1,0.009999999999999995,0,0.45944937500007654
1,94,Seperate,0.1,0.012589254117941666,0,0.5190240409997386
1,95,Seperate,0.1,0.015848931924611127,1,0.48933642600013627
1,96,Seperate,0.1,0.012589254117941666,0,0.4062118899996676
1,97,Seperate,0.1,0.015848931924611127,0,0.6108723629999986
1,98,Seperate,0.1,0.01995262314968879,0,0.5560366859999704
1,99,Seperate,0.1,0.025118864315095794,1,0.5352569719998428
1,100,Seperate,0.1,0.01995262314968879,1,0.32072499500009144
1,101,Seperate,0.1,0.015848931924611127,1,0.3797815459997764
1,102,Seperate_null,0.1,0.05011872336272722,0,0.6230936440001642
1,103,Seperate,0.1,0.012589254117941666,0,0.6349041550001857
1,104,Seperate,0.1,0.015848931924611127,0,99
1,105,Seperate,0.1,0.01995262314968879,1,0.49805715699994835
1,106,Seperate,0.1,0.015848931924611127,1,0.6316631019999477
1,107,Seperate,0.1,0.012589254117941666,0,0.42331027799991716
1,108,Seperate,0.1,0.015848931924611127,1,0.5714549210001678
1,109,Seperate,0.1,0.012589254117941666,0,0.4997114220000185
1,110,Seperate,0.1,0.015848931924611127,0,0.5270843719999903
1,111,Seperate,0.1,0.01995262314968879,0,0.8164805319997868
1,112,Seperate_null,0.1,0.06309573444801932,0,1.019369330000245
1,113,Seperate,0.1,0.025118864315095794,1,0.4307558710002013
1,114,Seperate,0.1,0.01995262314968879,1,0.37818860400011545
1,115,Seperate,0.1,0.015848931924611127,1,0.42860862399993493
1,116,Seperate,0.1,0.012589254117941666,0,0.6170150669995564
1,117,Seperate,0.1,0.015848931924611127,0,0.5641343749998668
1,118,Seperate_null,0.1,0.07943282347242814,1,0.5120348539999213
1,119,Seperate,0.1,0.01995262314968879,1,0.4776340059997892
1,120,Seperate_null,0.1,0.06309573444801932,1,0.3744338050000806
1,121,Seperate,0.1,0.015848931924611127,1,0.4550966420001714
1,122,Seperate,0.1,0.012589254117941666,1,0.7944554900000185
1,123,Seperate,0.1,0.009999999999999995,1,0.5418705619999855
1,124,Seperate_null,0.1,0.05011872336272722,1,0.4816184460000841
1,125,Seperate,0.1,0.00794328234724281,0,0.42147394700032237
1,126,Seperate_null,0.1,0.03981071705534971,1,0.44850311299978785
1,127,Seperate,0.1,0.009999999999999995,0,0.23699088700004722
1,128,Seperate,0.1,0.012589254117941666,0,0.49649070199984635
1,129,Seperate,0.1,0.015848931924611127,0,0.5789671709999311
1,130,Seperate,0.1,0.01995262314968879,1,0.5497098959999676
1,131,Seperate,0.1,0.015848931924611127,0,0.5534504469997046
1,132,Seperate,0.1,0.01995262314968879,1,0.5300026250001793
1,133,Seperate,0.1,0.015848931924611127,0,0.4378425889999562
1,134,Seperate,0.1,0.01995262314968879,1,0.43834734300025957
1,135,Seperate_null,0.1,0.031622776601683784,1,0.4338169090001429
1,136,Seperate,0.1,0.015848931924611127,1,0.4370345610000186
1,137,Seperate,0.1,0.012589254117941666,0,0.3211511419999624
1,138,Seperate,0.1,0.015848931924611127,1,0.26053071600017574
1,139,Seperate_null,0.1,0.02511886431509579,1,0.43218616500007556
1,140,Seperate,0.1,0.012589254117941666,0,0.3519992920000732
1,141,Seperate,0.1,0.015848931924611127,1,0.5069391790002555
1,142,Seperate_null,0.1,0.01995262314968879,1,0.45988512199983234
1,143,Seperate,0.1,0.012589254117941666,0,0.40650506499969197
1,144,Seperate,0.1,0.015848931924611127,0,0.40071870100018714
1,145,Seperate,0.1,0.01995262314968879,0,0.36379208600010315
1,146,Seperate,0.1,0.025118864315095794,1,0.5914010110000163
1,147,Seperate,0.1,0.01995262314968879,1,0.5704528139999638
1,148,Seperate,0.1,0.015848931924611127,1,0.36591218100011247
1,149,Seperate,0.1,0.012589254117941666,0,0.5775744840002517
1,150,Seperate,0.1,0.015848931924611127,0,0.5420610810001563
1,151,Seperate,0.1,0.01995262314968879,1,0.39466126000024815
1,152,Seperate,0.1,0.015848931924611127,1,0.519318800000292
1,153,Seperate,0.1,0.012589254117941666,1,0.5751139949998105
1,154,Seperate,0.1,0.009999999999999995,0,99
1,155,Seperate,0.1,0.012589254117941666,0,0.2667209119999825
1,156,Seperate,0.1,0.015848931924611127,0,0.3579181919999428
1,157,Seperate,0.1,0.01995262314968879,0,0.4316633160001402
1,158,Seperate,0.1,0.025118864315095794,1,0.6991072069999973
1,159,Seperate,0.1,0.01995262314968879,0,0.5183574359998602
1,160,Seperate,0.1,0.025118864315095794,1,0.5022073479999563
1,161,Seperate_null,0.1,0.015848931924611127,1,0.4838608770000974
1,162,Seperate,0.1,0.01995262314968879,1,0.4307414330000938
1,163,Seperate,0.1,0.015848931924611127,1,0.5142499640001006
1,164,Seperate,0.1,0.012589254117941666,0,0.6270370510001158
1,165,Seperate,0.1,0.015848931924611127,1,0.5185361710000507
1,166,Seperate,0.1,0.012589254117941666,1,0.4389023349999661
1,167,Seperate,0.1,0.009999999999999995,0,0.4510166919999392
1,168,Seperate,0.1,0.012589254117941666,1,0.5410467810002046
1,169,Seperate,0.1,0.009999999999999995,0,0.6881773230002182
1,170,Seperate,0.1,0.012589254117941666,1,0.6354548899998917
1,171,Seperate,0.1,0.009999999999999995,0,0.6547096030003559
1,172,Seperate,0.1,0.012589254117941666,0,0.5314787009997417
1,173,Seperate_null,0.1,0.012589254117941666,0,0.5684538939999584
1,174,Seperate,0.1,0.015848931924611127,0,0.7492869530001371
1,175,Seperate_null,0.1,0.015848931924611127,1,0.4551389990001553
1,176,Seperate,0.1,0.01995262314968879,0,0.6833708639996985
1,177,Seperate_null,0.1,0.012589254117941666,1,0.6425752219997776
1,178,Seperate,0.1,0.025118864315095794,1,0.533346385999721
1,179,Seperate,0.1,0.01995262314968879,0,0.6463391699999192
1,180,Seperate,0.1,0.025118864315095794,1,0.43609263700000156
1,181,Seperate,0.1,0.01995262314968879,1,0.5274546750001718
1,182,Seperate_null,0.1,0.009999999999999995,1,0.5229684910000287
1,183,Seperate,0.1,0.015848931924611127,1,0.4875300729995615
1,184,Seperate,0.1,0.012589254117941666,0,0.5802440600000409
1,185,Seperate,0.1,0.015848931924611127,1,0.34145630400007576
1,186,Seperate,0.1,0.012589254117941666,0,0.26505960400027107
1,187,Seperate,0.1,0.015848931924611127,1,0.417669530999774
1,188,Seperate,0.1,0.012589254117941666,0,0.23672242900011042
1,189,Seperate,0.1,0.015848931924611127,0,0.43736205999994127
1,190,Seperate,0.1,0.01995262314968879,1,0.48914040299996486
1,191,Seperate,0.1,0.015848931924611127,1,0.36364746699973693
1,192,Seperate,0.1,0.012589254117941666,1,0.4787320189998354
1,193,Seperate,0.1,0.009999999999999995,0,0.8420580470001369
1,194,Seperate,0.1,0.012589254117941666,0,0.6056380529998933
1,195,Seperate,0.1,0.015848931924611127,0,0.3927985020000051
1,196,Seperate,0.1,0.01995262314968879,1,0.6932690779999575
1,197,Seperate_null,0.1,0.00794328234724281,1,0.689787688999786
1,198,Seperate_null,0.1,0.0063095734448019285,0,0.27512799799978893
1,199,Seperate_null,0.1,0.00794328234724281,1,0.278922601999966
