Participant_Number,Trial_Number,Condition,FC,Target_Contrast,Correct_Response,Reaction_Time
3,141,Seperate,0.1,0.012589254117941666,0,0.2897184000003108
3,142,Seperate,0.1,0.015848931924611127,0,0.4692277530002684
3,143,Seperate,0.1,0.01995262314968879,1,0.40216321899970353
3,144,Seperate,0.1,0.015848931924611127,1,0.47813436100022955
3,145,Seperate,0.1,0.012589254117941666,1,0.46601118499984295
3,146,Seperate,0.1,0.009999999999999995,1,0.4924079720003647
3,147,Seperate,0.1,0.00794328234724281,0,0.4799456379996627
3,148,Seperate_null,0.1,0.012589254117941666,1,0.6247789310000371
3,149,Seperate,0.1,0.009999999999999995,0,0.5398522890000095
3,150,Seperate,0.1,0.012589254117941666,1,0.5091498620004131
3,151,Seperate,0.1,0.009999999999999995,0,0.5360430709997672
3,152,Seperate,0.1,0.012589254117941666,0,0.34660722099943087
3,153,Seperate,0.1,0.015848931924611127,1,0.3653430579997803
3,154,Seperate,0.1,0.012589254117941666,0,0.5052422160006245
3,155,Seperate,0.1,0.015848931924611127,1,0.4119193180004004
3,156,Seperate,0.1,0.012589254117941666,1,0.38551742799973
3,157,Seperate,0.1,0.009999999999999995,1,0.47801264299960167
3,158,Seperate,0.1,0.00794328234724281,1,0.39458563400057756
3,159,Seperate_null,0.1,0.009999999999999995,1,0.44346614700043574
3,160,Seperate_null,0.1,0.00794328234724281,1,0.34979565699995874
3,161,Seperate_null,0.1,0.0063095734448019285,1,0.3905224550007915
3,162,Seperate,0.1,0.0063095734448019285,1,0.737936909000382
3,163,Seperate,0.1,0.005011872336272719,0,0.33979981599986786
3,164,Seperate,0.1,0.0063095734448019285,0,0.3426931550002337
3,165,Seperate,0.1,0.00794328234724281,0,0.3706025799992858
3,166,Seperate,0.1,0.009999999999999995,0,0.516900806999729
3,167,Seperate_null,0.1,0.005011872336272719,1,0.41879669900026784
3,168,Seperate,0.1,0.012589254117941666,1,0.3431990740000401
3,169,Seperate,0.1,0.009999999999999995,0,0.3456161370004338
3,170,Seperate,0.1,0.012589254117941666,0,0.44520892099990306
3,171,Seperate,0.1,0.015848931924611127,0,0.3691585179994945
3,172,Seperate,0.1,0.01995262314968879,0,0.26592401300058555
3,173,Seperate,0.1,0.025118864315095794,1,0.35768444199948135
3,174,Seperate,0.1,0.01995262314968879,1,0.6135173200000281
3,175,Seperate_null,0.1,0.00398107170553497,1,0.424870761999955
3,176,Seperate,0.1,0.015848931924611127,0,0.36343594299978577
3,177,Seperate,0.1,0.01995262314968879,1,0.43941047600037564
3,178,Seperate,0.1,0.015848931924611127,1,0.4262396929998431
3,179,Seperate,0.1,0.012589254117941666,1,0.23703601500074
3,180,Seperate,0.1,0.009999999999999995,0,0.4432543379998606
3,181,Seperate,0.1,0.012589254117941666,1,0.5426555149997512
3,182,Seperate,0.1,0.009999999999999995,0,0.3424317400003929
3,183,Seperate,0.1,0.012589254117941666,0,0.49859083399951487
3,184,Seperate,0.1,0.015848931924611127,0,0.939105885000572
3,185,Seperate,0.1,0.01995262314968879,0,0.6541395669992198
3,186,Seperate,0.1,0.025118864315095794,1,0.5451923169994188
3,187,Seperate,0.1,0.01995262314968879,1,0.4286592020007447
3,188,Seperate,0.1,0.015848931924611127,1,0.45617249099996116
3,189,Seperate,0.1,0.012589254117941666,1,0.4665591869998025
3,190,Seperate,0.1,0.009999999999999995,0,0.5117067479995967
3,191,Seperate,0.1,0.012589254117941666,0,0.58732234099989
3,192,Seperate,0.1,0.015848931924611127,1,0.48783679500047583
3,193,Seperate,0.1,0.012589254117941666,0,0.5285556640001232
3,194,Seperate,0.1,0.015848931924611127,1,0.3882704819998253
3,195,Seperate,0.1,0.012589254117941666,1,0.4130920839997998
3,196,Seperate,0.1,0.009999999999999995,0,0.5362423639999179
3,197,Seperate,0.1,0.012589254117941666,1,0.432216953000534
3,198,Seperate,0.1,0.009999999999999995,1,0.5084807210005238
3,199,Seperate,0.1,0.00794328234724281,0,0.43957454600058554
