Participant_Number,Trial_Number,Condition,FC,Target_Contrast,Correct_Response,Reaction_Time
1,132,Together,0.1,0.015848931924611127,1,0.4139234949998354
1,133,Together,0.1,0.012589254117941666,0,0.6024159710000276
1,134,Together,0.1,0.015848931924611127,0,0.602675520000048
1,135,Together,0.1,0.01995262314968879,0,0.5044211020001512
1,136,Together,0.1,0.025118864315095794,1,0.392208539999956
1,137,Together,0.1,0.01995262314968879,1,0.3999156800000492
1,138,Together,0.1,0.015848931924611127,1,0.4554940069999702
1,139,Together_null,0.1,0.015848931924611127,1,0.5042775330000495
1,140,Together,0.1,0.012589254117941666,0,0.6042503139999553
1,141,Together,0.1,0.015848931924611127,1,0.4572228989998166
1,142,Together,0.1,0.012589254117941666,0,0.7777203999999074
1,143,Together_null,0.1,0.012589254117941666,0,0.7589635389999785
1,144,Together,0.1,0.015848931924611127,1,0.5028326350000043
1,145,Together,0.1,0.012589254117941666,0,0.5269355989998985
1,146,Together,0.1,0.015848931924611127,0,0.7357677879999756
1,147,Together,0.1,0.01995262314968879,1,0.5114154659997894
1,148,Together,0.1,0.015848931924611127,1,0.44700138700000025
1,149,Together,0.1,0.012589254117941666,0,0.7833519820001129
1,150,Together,0.1,0.015848931924611127,1,0.5681138059999284
1,151,Together,0.1,0.012589254117941666,0,0.5835611530001188
1,152,Together,0.1,0.015848931924611127,1,0.8336201469999196
1,153,Together,0.1,0.012589254117941666,0,0.6975874780000595
1,154,Together_null,0.1,0.015848931924611127,1,0.5986506069998541
1,155,Together,0.1,0.015848931924611127,0,0.7750225769998451
1,156,Together,0.1,0.01995262314968879,0,0.6200855110000703
1,157,Together,0.1,0.025118864315095794,1,0.5002617420000206
1,158,Together,0.1,0.01995262314968879,0,0.7478903860001083
1,159,Together,0.1,0.025118864315095794,1,0.4655001689998244
1,160,Together,0.1,0.01995262314968879,1,0.5497783389998858
1,161,Together,0.1,0.015848931924611127,0,0.3731580490000397
1,162,Together,0.1,0.01995262314968879,1,0.45073014699983105
1,163,Together,0.1,0.015848931924611127,0,0.46686172900012934
1,164,Together_null,0.1,0.012589254117941666,1,0.4954510120001032
1,165,Together,0.1,0.01995262314968879,0,99
1,166,Together,0.1,0.025118864315095794,1,0.3198119230000884
1,167,Together,0.1,0.01995262314968879,1,0.3104480179999882
1,168,Together,0.1,0.015848931924611127,1,0.4698869989999821
1,169,Together,0.1,0.012589254117941666,0,0.4695568050001384
1,170,Together,0.1,0.015848931924611127,1,0.6786050719999821
1,171,Together,0.1,0.012589254117941666,0,0.5259337949999008
1,172,Together,0.1,0.015848931924611127,1,0.5829955869999139
1,173,Together,0.1,0.012589254117941666,0,0.5269378299999516
1,174,Together_null,0.1,0.009999999999999995,1,0.60694790499997
1,175,Together,0.1,0.015848931924611127,0,0.6726957700000185
1,176,Together,0.1,0.01995262314968879,0,0.625436346000015
1,177,Together,0.1,0.025118864315095794,1,0.5266072320000603
1,178,Together,0.1,0.01995262314968879,1,0.5900881290001507
1,179,Together,0.1,0.015848931924611127,1,0.595511346999956
1,180,Together,0.1,0.012589254117941666,0,0.3067409539999062
1,181,Together,0.1,0.015848931924611127,0,0.17926038499990682
1,182,Together,0.1,0.01995262314968879,1,0.7162362269998539
1,183,Together,0.1,0.015848931924611127,0,0.3790548669999225
1,184,Together,0.1,0.01995262314968879,0,0.5158730809998815
1,185,Together,0.1,0.025118864315095794,1,0.4817135099999632
1,186,Together,0.1,0.01995262314968879,1,0.5051554709998527
1,187,Together_null,0.1,0.00794328234724281,1,0.6656740870000704
1,188,Together,0.1,0.015848931924611127,1,0.590338408999969
1,189,Together,0.1,0.012589254117941666,0,0.5830900439998459
1,190,Together,0.1,0.015848931924611127,0,0.5892122409998137
1,191,Together,0.1,0.01995262314968879,1,0.64525312700016
1,192,Together,0.1,0.015848931924611127,1,0.821632118000025
1,193,Together,0.1,0.012589254117941666,0,0.6373106529999859
1,194,Together_null,0.1,0.0063095734448019285,1,0.6216191589999198
1,195,Together_null,0.1,0.005011872336272719,1,0.5675713260000066
1,196,Together_null,0.1,0.00398107170553497,1,0.5263041540001723
1,197,Together_null,0.1,0.0031622776601683772,1,0.7515238030000546
1,198,Together_null,0.1,0.002511886431509578,1,0.6076064910000696
1,199,Together_null,0.1,0.001995262314968878,1,0.8006858449998617
