Participant_Number,Trial_Number,Condition,FC,Target_Contrast,Correct_Response,Reaction_Time
2,49,Together,0.1,0.015848931924611127,1,0.25231429500001923
2,50,Together,0.1,0.012589254117941666,1,0.31307295299995985
2,51,Together,0.1,0.009999999999999995,1,0.3448391360000187
2,52,Together,0.1,0.00794328234724281,1,0.37676061799993477
2,53,Together,0.1,0.0063095734448019285,0,0.3901990319999413
2,54,Together,0.1,0.00794328234724281,1,0.2857577820000188
2,55,Together,0.1,0.0063095734448019285,0,0.34022528000002694
2,56,Together,0.1,0.00794328234724281,1,0.4042457679998961
2,57,Together,0.1,0.0063095734448019285,0,0.36412741100002677
2,58,Together,0.1,0.00794328234724281,1,0.36473449499999333
2,59,Together,0.1,0.0063095734448019285,0,0.3559308050000709
2,60,Together,0.1,0.00794328234724281,1,0.39015309899991735
2,61,Together,0.1,0.0063095734448019285,0,0.3180821859999696
2,62,Together,0.1,0.00794328234724281,1,0.30757710299997143
2,63,Together,0.1,0.0063095734448019285,0,0.42796042299994497
2,64,Together,0.1,0.00794328234724281,1,0.39598674600006234
2,65,Together_null,0.1,0.07943282347242814,1,0.35247324600004504
2,66,Together,0.1,0.0063095734448019285,1,0.31312456400007704
2,67,Together,0.1,0.005011872336272719,1,0.3761560960000452
2,68,Together_null,0.1,0.06309573444801932,1,0.3913319580000234
2,69,Together,0.1,0.00398107170553497,0,0.35170329300001413
2,70,Together,0.1,0.00501187233627272,0,0.4156550330000073
2,71,Together,0.1,0.006309573444801929,1,0.2959867670000449
2,72,Together,0.1,0.00501187233627272,0,0.32979011400004765
2,73,Together,0.1,0.006309573444801929,0,0.3297805539999672
2,74,Together_null,0.1,0.05011872336272722,1,0.33923601100002543
2,75,Together,0.1,0.007943282347242812,0,0.33740373500006626
2,76,Together,0.1,0.009999999999999997,0,0.3684779019999951
2,77,Together,0.1,0.012589254117941668,1,0.27842620199999146
2,78,Together,0.1,0.009999999999999997,1,0.35052272300004006
2,79,Together,0.1,0.007943282347242812,1,0.4146401479999895
2,80,Together,0.1,0.006309573444801929,1,0.3288011390000065
2,81,Together,0.1,0.00501187233627272,1,0.35300424199999725
2,82,Together,0.1,0.00398107170553497,1,0.2747204019999572
2,83,Together,0.1,0.0031622776601683772,1,0.2506273389999478
2,84,Together,0.1,0.002511886431509578,1,0.2198172240000531
2,85,Together,0.1,0.001995262314968878,1,0.4806651219998912
2,86,Together,0.1,0.0015848931924611121,0,0.3047937329999968
2,87,Together,0.1,0.001995262314968878,1,0.24563117100001364
2,88,Together,0.1,0.0015848931924611121,0,0.34159563200000775
2,89,Together,0.1,0.001995262314968878,1,0.502087342999971
2,90,Together,0.1,0.0015848931924611121,0,0.3955509690000554
2,91,Together,0.1,0.001995262314968878,1,0.6195002100000693
2,92,Together_null,0.1,0.03981071705534971,1,0.41825051099999655
2,93,Together,0.1,0.0015848931924611121,0,0.4183652950000578
2,94,Together,0.1,0.001995262314968878,1,0.3379277120000097
2,95,Together,0.1,0.0015848931924611121,1,0.4345214689999466
2,96,Together,0.1,0.001258925411794166,1,0.48993024800006424
2,97,Together,0.1,0.000999999999999999,1,0.33883455199998025
2,98,Together,0.1,0.0007943282347242807,0,0.35564997200003745
2,99,Together,0.1,0.000999999999999999,1,0.32569632500008083
2,100,Together,0.1,0.0007943282347242807,0,0.3739435779999667
2,101,Together,0.1,0.000999999999999999,1,0.20590129400000023
2,102,Together,0.1,0.0007943282347242807,1,0.339841999999976
2,103,Together,0.1,0.0006309573444801926,0,0.3796435340000244
2,104,Together,0.1,0.0007943282347242807,1,0.24347877000002427
2,105,Together,0.1,0.0006309573444801926,0,0.2913357040000619
2,106,Together,0.1,0.0007943282347242807,1,0.31460585000002084
2,107,Together,0.1,0.0006309573444801926,1,0.33923288000005414
2,108,Together,0.1,0.0005011872336272717,0,0.3473590379999223
2,109,Together,0.1,0.0006309573444801926,1,0.41112534900003084
2,110,Together,0.1,0.0005011872336272717,1,0.3003600260000212
2,111,Together_null,0.1,0.031622776601683784,1,0.2530384829999548
2,112,Together,0.1,0.00039810717055349676,1,0.3067323120000083
2,113,Together,0.1,0.0003162277660168375,0,0.5466761080000424
2,114,Together,0.1,0.00039810717055349676,1,0.33848608900007093
2,115,Together,0.1,0.0003162277660168375,1,0.4479560870000796
2,116,Together,0.1,0.0002511886431509577,0,0.39956433199995445
2,117,Together,0.1,0.00031622776601683756,0,0.42939818299998933
2,118,Together,0.1,0.0003981071705534968,1,0.34939138700008243
2,119,Together,0.1,0.00031622776601683756,0,0.34940588700010267
2,120,Together,0.1,0.0003981071705534968,0,0.3368323459999374
2,121,Together,0.1,0.0005011872336272718,0,0.4723526419999189
2,122,Together,0.1,0.0006309573444801927,0,0.3450788229999944
2,123,Together,0.1,0.0007943282347242808,0,0.4667531650000001
2,124,Together,0.1,0.0009999999999999992,0,0.4244677630000524
2,125,Together,0.1,0.0012589254117941662,0,0.35243562899995595
2,126,Together,0.1,0.0015848931924611123,0,0.365496607999944
2,127,Together,0.1,0.0019952623149688785,0,0.39691109099999267
2,128,Together,0.1,0.002511886431509579,0,0.3492736220000552
2,129,Together,0.1,0.003162277660168378,0,0.41866823999998815
2,130,Together,0.1,0.003981071705534971,0,0.4106172040000047
2,131,Together,0.1,0.005011872336272721,0,0.3381501769999886
2,132,Together,0.1,0.006309573444801931,0,0.3628172449999738
2,133,Together_null,0.1,0.02511886431509579,1,0.29095561500002987
2,134,Together,0.1,0.007943282347242814,0,0.2985739509999803
2,135,Together,0.1,0.009999999999999998,1,0.47468215599997166
2,136,Together,0.1,0.007943282347242814,1,0.4910044219999463
2,137,Together,0.1,0.006309573444801931,0,0.4441323300000022
2,138,Together,0.1,0.007943282347242814,0,0.3962941249999403
2,139,Together,0.1,0.009999999999999998,1,0.3779326480000691
2,140,Together,0.1,0.007943282347242814,1,0.4147730509998837
2,141,Together_null,0.1,0.01995262314968879,0,0.515307933000031
2,142,Together,0.1,0.006309573444801931,0,0.3316949789998489
2,143,Together,0.1,0.007943282347242814,0,0.37142617599988625
2,144,Together,0.1,0.009999999999999998,1,0.2997810990000289
2,145,Together,0.1,0.007943282347242814,1,0.45959125700005643
2,146,Together,0.1,0.006309573444801931,0,0.42785479700000906
2,147,Together,0.1,0.007943282347242814,1,0.33137231599994266
2,148,Together,0.1,0.006309573444801931,1,0.34851208700001735
2,149,Together,0.1,0.005011872336272721,0,0.3895369940000819
2,150,Together,0.1,0.006309573444801931,1,0.4465632760000062
2,151,Together,0.1,0.005011872336272721,0,0.40363939099984236
2,152,Together,0.1,0.006309573444801931,1,0.33172307199993156
2,153,Together,0.1,0.005011872336272721,1,0.30451366499983124
2,154,Together_null,0.1,0.025118864315095794,1,0.4646737639998264
2,155,Together,0.1,0.003981071705534971,0,0.38461509500007196
2,156,Together,0.1,0.005011872336272721,1,0.4864593239999522
2,157,Together,0.1,0.003981071705534971,1,0.38181928600010906
2,158,Together,0.1,0.0031622776601683777,0,0.365935699000147
2,159,Together,0.1,0.003981071705534971,1,0.4142622220001613
2,160,Together,0.1,0.0031622776601683777,0,0.3857675189999554
2,161,Together,0.1,0.003981071705534971,0,0.3708668420001686
2,162,Together,0.1,0.005011872336272721,1,0.40272590799986574
2,163,Together,0.1,0.003981071705534971,1,0.5443312610000248
2,164,Together,0.1,0.0031622776601683777,1,0.4483946969999124
2,165,Together,0.1,0.0025118864315095786,1,0.38392711500000587
2,166,Together,0.1,0.001995262314968878,0,0.44503912000004675
2,167,Together,0.1,0.002511886431509578,1,0.4367277030000878
2,168,Together,0.1,0.001995262314968878,0,0.4192981480000526
2,169,Together,0.1,0.002511886431509578,0,0.4435037230000489
2,170,Together,0.1,0.0031622776601683772,1,0.41113184799996816
2,171,Together,0.1,0.002511886431509578,0,0.4107451949998904
2,172,Together,0.1,0.0031622776601683772,1,0.36335398900018845
2,173,Together,0.1,0.002511886431509578,1,0.4433267500000966
2,174,Together,0.1,0.001995262314968878,0,0.4039874289999261
2,175,Together,0.1,0.002511886431509578,0,0.5080393939999794
2,176,Together,0.1,0.0031622776601683772,0,0.621568932999935
2,177,Together,0.1,0.00398107170553497,0,0.3975229899999704
2,178,Together,0.1,0.00501187233627272,1,0.4745325760000014
2,179,Together,0.1,0.00398107170553497,1,0.38657327099986105
2,180,Together,0.1,0.0031622776601683772,0,0.37745740200011824
2,181,Together,0.1,0.00398107170553497,0,0.44187717499994505
2,182,Together,0.1,0.00501187233627272,1,0.3776737929999854
2,183,Together,0.1,0.00398107170553497,1,0.2981396410000343
2,184,Together,0.1,0.0031622776601683772,0,0.3856800959999873
2,185,Together_null,0.1,0.01995262314968879,1,0.4023404009999467
2,186,Together,0.1,0.00398107170553497,0,0.3303034939999634
2,187,Together,0.1,0.00501187233627272,0,0.4737205139999787
2,188,Together,0.1,0.006309573444801929,0,0.46670548600013717
2,189,Together,0.1,0.007943282347242812,1,0.36471019600003274
2,190,Together_null,0.1,0.015848931924611127,0,0.3292222130000937
2,191,Together,0.1,0.006309573444801929,1,0.3847523019999244
2,192,Together,0.1,0.00501187233627272,0,0.35052845799987153
2,193,Together,0.1,0.006309573444801929,0,0.35842143800005033
2,194,Together,0.1,0.007943282347242812,1,0.3101430970000365
2,195,Together_null,0.1,0.01995262314968879,1,0.372257842999943
2,196,Together_null,0.1,0.015848931924611127,0,0.3722155410000596
2,197,Together_null,0.1,0.01995262314968879,1,0.4358580329999313
2,198,Together_null,0.1,0.015848931924611127,1,0.36422690099993815
2,199,Together_null,0.1,0.012589254117941666,1,0.3885547239999596
